# Full-corpus session_records TRUE-TOKEN length histogram, measured 2026-09-20.
# Format: <token_count>|<record_count>. Tokenizer: Qwen/Qwen3-Embedding-4B
# (shared by every Qwen-family embedder; Jina models use a different
# tokenizer but consume no bucket plan). 2,592,857 non-empty-text records
# of 6,409,927 total; 6,335 distinct lengths; unbinned, uncapped (the
# loader clamps >8192 into the truncation edge).
1553|23
1554|29
1555|27
1556|29
1557|31
1558|32
1559|25
1560|23
1561|39
1562|31
1563|22
1564|32
1565|20
1566|29
1567|35
1568|24
1569|22
1570|30
1571|20
1572|35
1573|37
1574|33
1575|27
1576|24
1577|30
1578|36
1579|32
1580|34
1581|31
1582|27
1583|21
1584|28
1585|23
1586|60
1587|33
1588|24
1589|24
1590|29
1591|29
1592|33
1593|31
1594|30
1595|24
1596|29
1597|41
1598|22
1599|33
1600|51
1601|24
1602|41
1603|31
1604|31
1605|33
1606|19
1607|34
1608|24
1609|13
1610|26
1611|15
1612|24
1613|34
1614|23
1615|29
1616|28
1617|30
1618|27
1619|43
1620|29
1621|25
1622|22
1623|27
1624|34
1625|34
1626|27
1627|27
1628|28
1629|31
1630|24
1631|22
1632|23
1633|30
1634|25
1635|20
1636|27
1637|24
1638|31
1639|21
1640|25
1641|38
1642|25
1643|26
1644|30
1645|26
1646|25
1647|28
1648|29
1649|33
1650|20
1651|27
1652|26
1653|40
1654|21
1655|27
1656|14
1657|25
1658|35
1659|37
1660|31
1661|26
1662|24
1663|18
1664|27
1665|21
1666|26
1667|23
1668|26
1669|26
1670|26
1671|21
1672|32
1673|19
1674|24
1675|27
1676|29
1677|26
1678|28
1679|22
1680|30
1681|26
1682|35
1683|22
1684|21
1685|26
1686|27
1687|31
1688|31
1689|27
1690|29
1691|32
1692|36
1693|37
1694|26
1695|32
1696|26
1697|26
1698|22
1699|37
1700|24
1701|30
1702|26
1703|17
1704|30
1705|30
1706|31
1707|24
1708|35
1709|36
1710|28
1711|29
1712|33
1713|24
1714|38
1715|24
1716|34
1717|30
1718|25
1719|36
1720|28
1721|25
1722|27
1723|29
1724|34
1725|32
1726|23
1727|33
1728|35
1729|24
1730|17
1731|25
1732|27
1733|25
1734|32
1735|43
1736|51
1737|32
1738|33
1739|30
1740|28
1741|24
1742|39
1743|30
1744|33
1745|29
1746|22
1747|26
1748|28
1749|19
1750|29
1751|35
1752|24
1753|33
1754|34
1755|23
1756|29
1757|23
1758|30
1759|29
1760|24
1761|22
1762|23
1763|18
1764|21
1765|20
1766|21
1767|30
1768|21
1769|37
1770|20
1771|30
1772|28
1773|21
1774|20
1775|15
1776|26
1777|12
1778|20
1779|23
1780|19
1781|12
1782|12
1783|19
1784|20
1785|23
1786|14
1787|21
1788|25
1789|25
1790|20
1791|28
1792|26
1793|18
1794|16
1795|25
1796|25
1797|25
1798|17
1799|27
1800|17
1801|20
1802|20
1803|28
1804|20
1805|21
1806|26
1807|24
1808|20
1809|23
1810|25
1811|9
1812|34
1813|20
1814|27
1815|18
1816|23
1817|13
1818|14
1819|14
1820|12
1821|17
1822|21
1823|19
1824|24
1825|26
1826|17
1827|17
1828|10
1829|16
1830|25
1831|27
1832|16
1833|30
1834|24
1835|13
1836|15
1837|20
1838|22
1839|15
1840|17
1841|14
1842|21
1843|15
1844|15
1845|21
1846|15
1847|16
1848|24
1849|14
1850|24
1851|19
1852|14
1853|15
1854|13
1855|16
1856|13
1857|15
1858|20
1859|15
1860|14
1861|14
1862|21
1863|16
1864|14
1865|17
1866|16
1867|16
1868|19
1869|14
1870|17
1871|19
1872|16
1873|15
1874|19
1875|30
1876|28
1877|12
1878|21
1879|20
1880|9
1881|15
1882|22
1883|9
1884|16
1885|18
1886|13
1887|16
1888|13
1889|20
1890|21
1891|11
1892|17
1893|20
1894|15
1895|15
1896|23
1897|17
1898|19
1899|14
1900|18
1901|28
1902|18
1903|13
1904|13
1905|19
1906|17
1907|15
1908|16
1909|13
1910|10
1911|19
1912|12
1913|14
1914|12
1915|11
1916|19
1917|19
1918|16
1919|21
1920|14
1921|14
1922|16
1923|21
1924|6
1925|23
1926|19
1927|18
1928|22
1929|15
1930|12
1931|16
1932|21
1933|8
1934|23
1935|15
1936|13
1937|16
1938|16
1939|24
1940|15
1941|12
1942|14
1943|17
1944|17
1945|18
1946|13
1947|10
1948|11
1949|12
1950|19
1951|12
1952|19
1953|18
1954|19
1955|11
1956|6
1957|10
1958|18
1959|10
1960|16
